taxonID,typeStatus,scientificName,sex,locality,verbatimLatitude,verbatimLongitude,institutionCode,catalogNumber,recordedBy,verbatimEventDate,typeDesignatedBy
1152966,"typeSpecies","Trinotoperla irrorata Tillyard, 1924",,,,,,,,,"Tillyard. 1924. New Genera and Species of Australian Stone-Flies (Order Perlaria). Transactions and Proceedings of the Royal Society of South Australia (Trans. Proc. R. Soc. S. Aust.) 48:194"
1152967,"typeSpecies","Aldia montana Riek, 1962",,,,,,,,,"Riek. 1962. A new genus of Australian stoneflies (Plecoptera: Gripopterygidae). Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N. S. W.) 87(1):97"
1152985,"typeSpecies","Andiperla willinki Aubert, 1956",,,,,,,,,"Aubert. 1956. Andiperla willinki n. sp., Plécoptère nouveau des Andes Patagonie. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 29(2):229"
1152987,"typeSpecies","Andiperlodes holdgatei Illies, 1963",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:243"
1152990,"typeSpecies","Gripopteryx illiesi Froehlich, 1960",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:11"
1152993,"typeSpecies","Gripopteryx tigrina Klapálek, 1904",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:145-248, 51 figs."
1152996,"typeSpecies","Gripopteryx jaffueli Navás, 1928",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:145-248, 51 figs."
1153000,"typeSpecies","Neboissoperla alpina McLellan, 1971",,,,,,,,,"McLellan. 1971. A Revision of Australian Gripopterygidae (Insecta: Plecoptera). Australian Journal of Zoology Supplementary Series (Aust. J. Zool. Suppl.) 2:1-79"
1153004,"typeSpecies","Gripopteryx cancellata Klapálek, 1904",,,,,,,,,"Enderlein. 1909. Klassifikation der Plecopteren sowie Diagnosen neurer Gattungen und Arten. Zoologischer Anzeiger (Zool. Anz.) 34:8"
1153005,"typeSpecies","Gripopteryx crassila Jewett, 1960",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:169"
1153018,"typeSpecies","Perla myrmidon Mabille, 1891",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:6"
1153023,"typeSpecies","Gripopteryx rossi Froehlich, 1960",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:8"
1153026,"typeSpecies","Teutoperla rothi Illies, 1963",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:145-248, 51 figs."
1153031,"typeSpecies","Semblis gracilis Burmeister, 1839",,,,,,,,,"Froehlich. 1969. Studies on Brazilian Plecoptera I. Some Gripopterygidae from the biological station at Paranapiacaba, State of São Paulo. Beiträge zur neotropischen Fauna (Beitr. neotrop. Fauna) 6(1):876"
1153047,"typeSpecies","Uncicauda pirata McLellan & Zwick, 2007",,,,,,,,,"McLellan & Peter Zwick. 2007. New species of and keys to South American Gripopterygidae (Plecoptera)  . Illiesia: International Journal of Stonefly Research (Illiesia) 3(4):22"
1153051,"typeSpecies","Trinotoperla australis Tillyard, 1924",,,,,,,,,"McLellan. 1971. A Revision of Australian Gripopterygidae (Insecta: Plecoptera). Australian Journal of Zoology Supplementary Series (Aust. J. Zool. Suppl.) 2:1-79"
1153063,"typeSpecies","Illiesoperla (Tonyoperla) frazieri Theischinger, 1982",,,,,,,,,"Theischinger. 1982. New and little known dinotoperline stoneflies from Australia (Insecta: Plecoptera: Gripopterygidae). Memoirs of the Queensland Museum (Mem.Queensl.Mus.) 20(3):515"
1153067,"typeSpecies","Leptoperla nigrifrons Kimmins, 1951",,,,,,,,,"McLellan. 1971. A Revision of Australian Gripopterygidae (Insecta: Plecoptera). Australian Journal of Zoology Supplementary Series (Aust. J. Zool. Suppl.) 2:58"
1153078,"typeSpecies","Leptoperla beroe Newman, 1839",,,,,,,,,"Newman. 1839. On the Synonymy of the Perlites, together with brief charaters of the old and of a few new species. Art VI.(concluded from page 37). Magazine of Natural History (Mag.nat.Hist.) New Series 3(26):84-90"
1153079,"typeSpecies","Paranotoperla australica Enderlein, 1909",,,,,,,,,"Enderlein. 1909. Klassifikation der Plecopteren sowie Diagnosen neurer Gattungen und Arten. Zoologischer Anzeiger (Zool. Anz.) 34:416"
1153108,"typeSpecies","Paranotoperla thoreyi Banks, 1920",,,,,,,,,"McLellan. 1971. A Revision of Australian Gripopterygidae (Insecta: Plecoptera). Australian Journal of Zoology Supplementary Series (Aust. J. Zool. Suppl.) 2:324"
1153113,"typeSpecies","Antarctoperla fuegiana Enderlein, 1905",,,,,,,,,"Enderlein. 1909. Klassifikation der Plecopteren sowie Diagnosen neurer Gattungen und Arten. Zoologischer Anzeiger (Zool. Anz.) 34:38"
1153116,"typeSpecies","Abranchioperla archiplatae Illies, 1958",,,,,,,,,"Illies. 1958. Abranchioperlidae, eine neue Plecopterenfamilie. Investigaciones Zoologicas Chilenas (Invest. Zool. Chil.) 4:223"
1153117,"typeSpecies","Senzilla tunelina Navás, 1917",,,,,,,,,"Navás. 1917. Algunos insectos Neuropteros de la Argentina. Physis 1 3:192"
1153126,"typeSpecies","Riekoperla karki McLellan, 1971",,,,,,,,,"McLellan. 1971. A Revision of Australian Gripopterygidae (Insecta: Plecoptera). Australian Journal of Zoology Supplementary Series (Aust. J. Zool. Suppl.) 2:1-79"
1153159,"typeSpecies","Gripopteryx panguipullii Navás, 1928",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:122"
1153165,"typeSpecies","Vesicaperla substirpes McLellan, 1967",,,,,,,,,"McLellan. 1967. New Gripopterygids (Plecoptera) of New Zealand. Transactions of the Royal Society of New Zealand (Zoology) (Trans. R. Soc. N. Z. (Zool.)) 9(1):1-15"
1153173,"typeSpecies","Leptoperla confusa Hare, 1910",,,,,,,,,"Tillyard. 1921. A new classification of the order Perlaria. Canadian Entomologist (Canad. Ent.) 53:29"
1153208,"typeSpecies","Antarctoperla anderssoni Enderlein, 1905",,,,,,,,,"Enderlein. 1905. Die Plecopteren Feuerlands: Beitrag zur Kenntnis der antarktischen Landarthropoden. Zoologischer Anzeiger (Zool. Anz.) 28(26):811"
1153214,"typeSpecies","Antarctoperla brincki Froehlich, 1960",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:16"
1153217,"typeSpecies","Notoperla fazi Navás, 1934",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:162"
1153220,"typeSpecies","Chilenoperla semitincta Illies, 1963",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:221"
1153227,"typeSpecies","Megandiperla kuscheli Illies, 1960",,,,,,,,,"Illies. 1960. Die erste auch im Larvenstadium terrestrische Plecoptere (Zugleich ein Beitrag zur Kenntnis der Unterfamilie Andiperlinae). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 33(3):162"
1153229,"typeSpecies","Pelurgoperla personata Illies, 1963",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:145-248, 51 figs."
1153231,"typeSpecies","Antarctoperla punctata Froehlich, 1960",,,,,,,,,"Illies. 1963. Revision der südamerikanischen Gripopterygidae (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36:17"
1153239,"typeSpecies","Pehuenioperla llaima Vera, 2009",,,,,,,,,"Vera. 2009. Pehuenioperla llaima, a new genus and species of Gripopterygidae (Plecoptera) from South America. Revista de la Sociedad Entomologica Argentina 68(3-4):319"
1153242,"typeSpecies","Sinosharaperla zhaoi Liu, Sinitshenkova & Ren, 2007",,,,,,,,,"Liu, Sinitshenkova & Ren. 2007. A new genus and species of stonefly (Insecta: Plecoptera) from the Yixian Formation, Liaoning Province, China. Cretaceous Research (Cret. Res.) 28(2):323"
1153247,"typeSpecies","Flexoperla flexuosa Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:26"
1153250,"typeSpecies","Sharaperla obliqua Sinitshenkova, 1990",,,,,,,,,"Sinitshenkova. 1990. [New Mesozoic Plecoptera from Asia.]. Paleontologicheskii Zhurnal (Paleontol. Zh.) 1990:65"
1153252,"typeSpecies","Siberioperla lacunosa Sinitshenkova, 1983",,,,,,,,,"Sinitshenkova. 1983. Novye yurskie vesnyanki (Perlida) iz Zabajkal'ya [New Jurassic stoneflies (Perlida) from Transbaikalia]. Paleontologicheskii Zhurnal (Paleontol. Zh.) 1983(1):97"
1153261,"typeSpecies","Uroperla daja Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:28"
1153267,"typeSpecies","Gondwanoperlidium argentinarum Pinto & Purper, 1978",,,,,,,,,"Pinto & Purper. 1978. A new genus and two new species of plecopteran insects, from the Triassic of Argentina. Universidade Federal do Rio Grande do Sul Instituto de Geociencias Pesquisas 10:80"
1153272,"typeSpecies","Argentinoperlidium rogersi Martins-Neto & Gallego, 2003",,,,,,,,,"Martins-Neto & Gallego. 2003. The Triassic insect fauna from South America (Argentina, Brazil and Chile): a checklist (except Blattoptera and Coleoptera) and descriptions of new taxa. Acta Zoologica Cracoviensia (Acta. Zool. Cracov.) 46(suppl.):237"
1153274,"typeSpecies","Euxenoperla simplex Riek, 1973",,,,,,,,,"Riek. 1973. Fossil insects from the Upper Permian of Natal, South Africa. Annals of the Natal Museum (Ann.Natal.Mus.) 21(3):521"
1153279,"typeSpecies","Euxenoperlella jacquesi Riek, 1976",,,,,,,,,"Riek. 1976. New Upper Permian insects from Natal, South Africa. Annals of the Natal Museum (Ann.Natal.Mus.) 22(3):770"
1153286,"typeSpecies","Eusthenia spectabilis Westwood, 1832",,,,,,,,,"Westwood. 1832. In Griffith. Griffith's Animal Kingdom of Cuvier  . In Cuvier baron, Latreille, Griffith, Pidgeon, George Robert Gray, Guérin-Méneville & Westwood. The class Insecta. Cuvier's Animal kingdom (Règne animal.; English (1827)), Whittaker, Treacher, and Co 14-15:348"
1153287,"typeSpecies","Eustheniopsis venosa Tillyard, 1921",,,,,,,,,"Tillyard. 1921. Revision of the family Eustheniidae (Order Perlaria) with descriptions of new genera and species. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N. S. W.) 46:228"
1153300,"typeSpecies","Neuroperlopsis patris Illies, 1960",,,,,,,,,"Illies. 1960. Archiperlaria, eine neue Unterordnung der Plecopteren. (Revision der Familien Eustheniidae und Diamphipnoidae. Beiträge zur Entomologie (Beitr. Entomol.) 10:661-697"
1153302,"typeSpecies","Thaumatoperla robusta Tillyard, 1921",,,,,,,,,"Tillyard. 1921. Revision of the family Eustheniidae (Order Perlaria) with descriptions of new genera and species. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N. S. W.) 46:226"
1153310,"typeSpecies","Stenoperla schedingi Navás, 1930",,,,,,,,,"Illies. 1960. Archiperlaria, eine neue Unterordnung der Plecopteren. (Revision der Familien Eustheniidae und Diamphipnoidae. Beiträge zur Entomologie (Beitr. Entomol.) 10:327"
1153312,"typeSpecies","Stenoperla australis Tillyard, 1921",,,,,,,,,"McLellan. 1996. A revision of Stenoperla (Plecoptera: Eustheniidae) and removal of Australian species to Cosmioperla new genus. New Zealand Journal of Zoology (N. Z. J. Zool.) 23(2):234"
1153320,"typeSpecies","Chloroperla prasina Newman, 1845",,,,,,,,,"McLachlan. 1867. A new genus of Hemerobidae, and a new genus of Perlidae. Transactions of the Entomological Society of London (Trans. ent. Soc. Lond.) 3 5:853"
1153325,"typeSpecies","Stenoperlidium permianum Tillyard, 1935",,,,,,,,,"Tillyard. 1935. Upper Permian insects of New South Wales. Pt. 5. The Order Perlaria or stone-flies. Proceedings of the Linnean Society of New South Wales (Proc. Linn. Soc. N. S. W.) 60:385-391"
1153328,"typeSpecies","Diamphipnopsis samali Illies, 1960",,,,,,,,,"Illies. 1960. Archiperlaria, eine neue Unterordnung der Plecopteren. (Revision der Familien Eustheniidae und Diamphipnoidae. Beiträge zur Entomologie (Beitr. Entomol.) 10:692"
1153343,"typeSpecies","Baleyopteryx orthoclada Sinitshenkova, 1985",,,,,,,,,"Sinitshenkova. 1985. [Jurassic stoneflies of south Siberia and adjacent territories (Perlida = Plecoptera).]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 211:165"
1153350,"typeSpecies","Plutopteryx beata Sinitshenkova, 1985",,,,,,,,,"Sinitshenkova. 1985. New Jurassic stone flies of the family Baleyopterygidae. Paleontologicheskii Zhurnal (Paleontol. Zh.) 19(4):118"
1153353,"typeSpecies","Baissoleuctra irinae Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:77"
1153357,"typeSpecies","Udopteryx complicata Sinitshenkova, 1985",,,,,,,,,"Sinitshenkova. 1985. [Jurassic stoneflies of south Siberia and adjacent territories (Perlida = Plecoptera).]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 211:168"
1153362,"typeSpecies","Aristoleuctra yehae Liu, Ren & Sinitshenkova, 2006",,,,,,,,,"Liu, Ren & Sinitshenkova. 2006. A new Middle Jurassic stonefly from Daohugou, Inner Mongolia, China (Insecta: Plecoptera). Annales Zoologici 56(3):550"
1153365,"typeSpecies","Barathronympha victima Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:83"
1153368,"typeSpecies","Sinoperla abdominalis Ping, 1928",,,,,,,,,"Ping. 1928. Cretaceous fossil insects of China. Palaeontologia Sinica. Series B (Palaeont. Sin. (B)) 13:29"
1153370,"typeSpecies","Mesotaeniopteryx elongata Martynov, 1937",,,,,,,,,"Martynov. 1937. Liasovye nasekomye shuraba i kizilkii [Liassic insects from Shurab and Kisylkiya]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 7:81"
1153378,"typeSpecies","Accretonemoura radiata Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:72"
1153381,"typeSpecies","Cristonemoura porrecta Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:70"
1153384,"typeSpecies","Mesonemura turanica Martynov, 1937",,,,,,,,,"Sinitshenkova. 1985. [Jurassic stoneflies of south Siberia and adjacent territories (Perlida = Plecoptera).]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 211:148-171"
1153394,"typeSpecies","Fritaniopsis brevicaulis Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:66"
1153400,"typeSpecies","Karanemoura abrupta Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:62"
1153410,"typeSpecies","Mogzonoperla truncata Sinitshenkova, 1985",,,,,,,,,"Sinitshenkova. 1985. [Jurassic stoneflies of south Siberia and adjacent territories (Perlida = Plecoptera).]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 211:163"
1153412,"typeSpecies","Ramonemoura constricta Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:71"
1153414,"typeSpecies","Spinoperla spinosa Sinitshenkova, 1985",,,,,,,,,"Sinitshenkova. 1985. [Jurassic stoneflies of south Siberia and adjacent territories (Perlida = Plecoptera).]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 211:163"
1153416,"typeSpecies","Tritaniella mera Sinitshenkova, 1987",,,,,,,,,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:68"
1153421,"typeSpecies","Rectonemoura yujiagouensis Hong, 1983",,,,,,,,,"Hong. 1983. Beijang zhongzhu Inoshi kunchong huashi [Middle Jurassic fossil insects in north China.], Geological Publishing House, Peking 173"
1153423,"typeSpecies","Sinotaeniopteryx luanpingensis Hong, 1983",,,,,,,,,"Hong. 1983. Beijang zhongzhu Inoshi kunchong huashi [Middle Jurassic fossil insects in north China.], Geological Publishing House, Peking 40"
1153426,"typeSpecies","Mesonemura maaki Brauer, Redtenbacher & Ganglbauer, 1889",,,,,,,,,"Brauer, Friedrich, Redtenbacher & Ganglbauer. 1889. Fossile insekten aus der Juraformation Ost-Sibiriens. Memoires de l'Academie Imperiale des Sciences de St. Petersbourg 7 36(15):1-22"
1153428,"typeSpecies","Perlariopsis peipiaoensis Ping, 1928",,,,,,,,,"Ping. 1928. Cretaceous fossil insects of China. Palaeontologia Sinica. Series B (Palaeont. Sin. (B)) 13:31"
1153440,"typeSpecies","Nemoura (Zapada) wahkeena Jewett, 1954",,,,,,,,,"Baumann & Fiala. 2001. Nanonemoura, a new stonefly genus from the Columbia River Gorge, Oregon (Plecoptera: Nemouridae). Western North American Naturalist (West.N.Am.Nat.) 61(4):171"
1153442,"typeSpecies","Nemoura (Lednia) tumana Ricker, 1952",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:29"
1153447,"typeSpecies","Perla cinerea Retzius, 1783",,,,,,,,,"Latreille. 1796. Précis des Caracteres generiques des Insectes, disposés dans un ordre naturel par le Citoyen Latreille, Brive, Bordeaux 60"
1153707,"typeSpecies","Nemura (Nemurella) inconspicua Kempny, 1898",,,,,,,,,"Kempny. 1898. Zur Kenntnis der Plecopteren. I. Über Nemura Latr. Verhandlungen der Zoologisch-Botanischen Gesellschaft in Wien (Verh. Zool. Bot. Ges. Wien) 48:59"
1153714,"typeSpecies","Nemoura foersteri Ricker, 1943",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:70"
1153722,"typeSpecies","Nemoura punctipennis Claassen, 1923",,,,,,,,,"Needham & Claassen. 1925. A Monograph of the Plecoptera or Stoneflies of America North of Mexico. The Thomas Say Foundation II:41"
1153726,"typeSpecies","Nemoura decepta Frison, 1942",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:13"
1153733,"typeSpecies","Nemoura completa Walker, 1852",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:191"
1153740,"typeSpecies","Nemoura rotunda Claassen, 1923",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:290"
1153742,"typeSpecies","Nemoura vallicularia Wu, 1923",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:58"
1153757,"typeSpecies","Nemoura cataractae Neave, 1933",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:238"
1153759,"typeSpecies","Nemoura punctata Jewett, 1958",,,,,,,,,"Baumann. 1975. Revision of the stonefly family Nemouridae (Plecoptera): a study of the world fauna at the generic level. Smithsonian Contributions to Zoology (Smithson.Contrib.Zool.) 211:1-74"
1153778,"typeSpecies","Nemoura (Zapada) haysi Ricker, 1952",,,,,,,,,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:58"
1153791,"typeSpecies","Nemoura vaillanti Navás, 1922",,,,,,,,,"Baumann. 1975. Revision of the stonefly family Nemouridae (Plecoptera): a study of the world fauna at the generic level. Smithsonian Contributions to Zoology (Smithson.Contrib.Zool.) 211:389"
1153814,"typeSpecies","Nemoura plutonis Banks, 1937",,,,,,,,,"Shimizu & Sivec. 2001. In Dominguez [Ed.]. Sphaeronemoura, a new genus of the Amphinemurinae (Nemouridae, Plecoptera) from Asia. Trends in Research in Ephemeroptera and Plecoptera., Kluwer Academic/Plenum Publishers, New York, Boston etc 393-399"
1153828,"typeSpecies","Nemoura cinerea Olivier, 1811",,,,,,,,,"Ris. 1902. Die schweizerischen Arten der Perliden-Gattung Nemura. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 10(9):186"
