taxonID,acceptedNameUsageID,parentNameUsageID,scientificName,scientificNameAuthorship,taxonRank,taxonomicStatus,nomenclaturalStatus,namePublishedIn,taxonRemarks,modified
1155231,1155231,1155171,"Rhopalopsole bulbifera","Sivec & Shimizu, 2008","species","valid",,"Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19",,"2013-07-20T16:40:00"
1155232,1155232,1155171,"Rhopalopsole longiepiprocta","Sivec & Shimizu, 2008","species","valid",,"Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19",,"2013-07-20T16:40:00"
1155233,1155233,1155171,"Rhopalopsole shigae","Sivec & Shimizu, 2008","species","valid",,"Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19",,"2013-07-20T16:40:00"
1155234,1155234,1155171,"Rhopalopsole pseudoshigae","Sivec & Shimizu, 2008","species","valid",,"Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19",,"2013-07-20T16:40:00"
1155236,1155236,1155171,"Rhopalopsole shaanxiensis","Yang & Yang, 1994","species","valid",,"Yang, Ding & Chikun Yang. 1994. Two new species of Rhopalopsole (Plecoptera: Leuctridae) from Shaanxi. Entomotaxonomia 16(3):189-191","English p. 191","2013-07-20T16:40:00"
1155237,1155237,1155171,"Rhopalopsole apicispina","Yang & Yang, 1991","species","valid",,"Yang, Ding & Chikun Yang. 1991. New species of Plecoptera from Hubei. Journal of Hubei University 13:369-372",,"2013-07-20T16:40:00"
1155238,1155238,1155171,"Rhopalopsole horvati","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15",,"2013-07-20T16:40:00"
1155239,1155239,1155171,"Rhopalopsole qinlinga","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15",,"2013-07-20T16:40:00"
1155240,1155240,1155171,"Rhopalopsole hongpingana","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15",,"2013-07-20T16:40:00"
1155241,1155241,1155171,"Rhopalopsole jianlingensis","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15",,"2013-07-20T16:40:00"
1155242,1155242,1155171,"Rhopalopsole damrakae","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15",,"2013-07-20T16:40:00"
1155243,1155243,1155171,"Rhopalopsole sipang","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15","Sivec et al. 2008 say that this species is placed in the Shiaanxiensis group tentatively since only some of the group characters are present and that it differs from the group considerably in other characters.","2013-07-20T16:40:00"
1155244,1155244,1155171,"Rhopalopsole longicercia","Sivec & Shimizu, 2008","species","invalid","nudum","Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19","No type designated for this name. | Sivec et al, 2008 discuss this as a complex. No type specimen has been designated as standard bearer for this name.","2013-07-20T16:40:00"
1155245,1155245,1155171,"Rhopalopsole longtana","Li, Kong & Yang, 2011","species","valid",,"Li, Weihai, Kong & Ding Yang. 2011. A New Species of Rhopalopsole shaanxiensis species group (Plecoptera, Leuctridae) from China. Acta Zootaxonomica Sinica 36(2):246-248",,"2013-07-20T16:40:00"
1155247,1155247,1155171,"Rhopalopsole dentata","Klapálek, 1912","species","valid",,"Klapálek. 1912. H. SAUTER'S Formosa-Ausbeute. Plecoptera. Entomologische Mitteilungen (Entomol. Mitt.) 1(11):342-351","type","2013-07-20T16:40:00"
1155248,1155248,1155171,"Rhopalopsole gutianensis","Yang & Yang, 1995","species","valid",,"Yang, Ding & Chikun Yang. 1995. Three new species of Plecoptera from Hainan Province. Acta Agriculturae Universitatis Pekinensis (Acta Agric. Univ. Pekinensis) 21(2):223-225","English p. 24","2013-07-20T16:40:00"
1155249,1155249,1155171,"Rhopalopsole hamata","Yang & Yang, 1995","species","valid",,"Yang, Ding & Chikun Yang. 1995. Three new species of Plecoptera from Hainan Province. Acta Agriculturae Universitatis Pekinensis (Acta Agric. Univ. Pekinensis) 21(2):223-225","English p. 24","2013-07-20T16:40:00"
1155250,1155250,1155171,"Rhopalopsole zhejiangensis","Yang & Yang, 1995","species","valid",,"Yang, Ding & Chikun Yang. 1995. Three new species of Plecoptera from Hainan Province. Acta Agriculturae Universitatis Pekinensis (Acta Agric. Univ. Pekinensis) 21(2):223-225","English p. 24; Jikun Yang","2013-07-20T16:40:00"
1155251,1155251,1155171,"Rhopalopsole flata","Yang & Yang, 1995","species","valid",,"Yang, Ding & Chikun Yang. 1995. Three new species of Plecoptera from Hainan Province. Acta Agriculturae Universitatis Pekinensis (Acta Agric. Univ. Pekinensis) 21(2):223-225","English p. 62; Chikun Yang","2013-07-20T16:40:00"
1155252,1155252,1155171,"Rhopalopsole spiniplatta","(Wu, 1949)","species","valid",,"Wu, Chenfu F. 1949. Sixth supplement to the stoneflies of China (Order Plecoptera). Bulletin of the Peking Society of Natural History (Bull. Pek. Soc. Nat. Hist.) 17(4):251-256 + 2 pls.","Illies 1966","2013-07-20T16:40:00"
1155253,1155253,1155171,"Rhopalopsole subnigra","Okamoto, 1922","species","valid",,"Okamoto. 1922. Zweiter Beitrag zur Kenntnis der Japanischen Plecopteren. Bulletin Agricultural Experiment Station Chosen (Bull. Agric. Exp. Stn. Chosen, Suigen) 1(1):1-46 + Tafel I-VI",,"2013-07-20T16:40:00"
1155254,1155254,1155171,"Rhopalopsole pseudodentata","Sivec & Shimizu, 2008","species","valid",,"Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19",,"2013-07-20T16:40:00"
1155255,1155255,1155171,"Rhopalopsole wulingensis","Sivec & Shimizu, 2008","species","valid",,"Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19",,"2013-07-20T16:40:00"
1155256,1155256,1155171,"Rhopalopsole longicercia","Kawai, 1968","species","valid",,"Kawai. 1968. Stoneflies (Plecoptera) from the Ryukyu Islands in the Bishop Museum, Honolulu. Pacific Insects (Pac. Ins.) 10(2):231-239",,"2013-07-20T16:40:00"
1155257,1155257,1155171,"Rhopalopsole tianmuana","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15",,"2013-07-20T16:40:00"
1155258,1155258,1155171,"Rhopalopsole yangdingi","Sivec, Harper & Shimizu, 2008","species","valid",,"Sivec, P.P. Harper & Shimizu. 2008. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:1-122",,"2013-07-20T16:40:00"
1155259,1155259,1155171,"Rhopalopsole duyuzhoui","Sivec & Harper, 2008","species","valid",,"Sivec & P.P. Harper. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:14-15",,"2013-07-20T16:40:00"
1155260,1155260,1155171,"Rhopalopsole curvispina","Qian & Du, 2013","species","valid",,"Qian & Du. 2013. Two new species of Rhopalopsole (Plecoptera: Leuctridae) from China. Zootaxa 3599(6):588-592",,"2013-07-20T16:40:00"
1155261,1155261,1155171,"Rhopalopsole exiguspina","Du & Qian, 2011","species","valid",,"Du & Qian. 2011. In Qian & Du. Two new species of genus Rhopalopsole (Insecta,  Plecoptera, Leuctridae) from China. Zookeys 154",,"2013-07-20T16:40:00"
1155262,1155262,1155171,"Rhopalopsole ampulla","Du & Qian, 2011","species","valid",,"Du & Qian. 2011. In Qian & Du. Two new species of genus Rhopalopsole (Insecta,  Plecoptera, Leuctridae) from China. Zookeys 154",,"2013-07-20T16:40:00"
1155263,1155263,1155171,"Rhopalopsole tricuspis","Qian & Du, 2012","species","valid",,"Qian & Du. 2012. A new stonefly species, Rhopalopsole tricuspis (Leuctridae:  Plecoptera), and three new records of stoneflies from the  Qinling Mountains of Shaanxi, China. Journal of Insect Science 12(47):1-9",,"2013-07-20T16:40:00"
1155264,1155264,1155171,"Rhopalopsole azun","Stark & Sivec, 2012","species","valid",,"Stark & Sivec. 2012. In Stark, Sivec & Shimizu. Notes on Rhopalopsole Klapálek (Plecoptera: Leuctridae), with descriptions of three new species from Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 8(13)",,"2013-07-20T16:40:00"
1155265,1155265,1155171,"Rhopalopsole minima","Stark & Sivec, 2012","species","valid",,"Stark & Sivec. 2012. In Stark, Sivec & Shimizu. Notes on Rhopalopsole Klapálek (Plecoptera: Leuctridae), with descriptions of three new species from Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 8(13)",,"2013-07-20T16:40:00"
1155266,1155266,1155171,"Rhopalopsole sapa","Stark & Sivec, 2012","species","valid",,"Stark & Sivec. 2012. In Stark, Sivec & Shimizu. Notes on Rhopalopsole Klapálek (Plecoptera: Leuctridae), with descriptions of three new species from Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 8(13)",,"2013-07-20T16:40:00"
1155267,1155267,1155171,"Rhopalopsole sinuacercia","Sivec & Shimizu, 2012","species","valid","novum","Sivec & Shimizu. 2012. In Stark, Sivec & Shimizu. Notes on Rhopalopsole Klapálek (Plecoptera: Leuctridae), with descriptions of three new species from Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 8(13)",,"2013-07-20T16:40:00"
1155268,1155267,1155171,"Rhopalopsole longicerca","Sivec & Shimizu, 2008","species","synonym","nudum; invalidum","Sivec & Shimizu. 2008. In Sivec, P.P. Harper & Shimizu. Contribution to the study of the Oriental genus Rhopalopsole (Plecoptera: Leuctridae). Scopolia 64:18-19",,"2013-07-20T16:40:00"
1155269,1155269,1154825,"Tyrrhenoleuctra","Consiglio, 1957","genus","valid",,"Consiglio. 1957. Tyrrhenoleuctra Nomen Novum. Bollettino della Societa Entomologica Italiana (Boll. Soc. ent. Ital.) 87(1/2):1-2",,"2013-07-20T16:40:00"
1155270,1155270,1155269,"Tyrrhenoleuctra minuta","(Klapálek, 1901)","species","valid",,"Klapálek. 1901. Über neue und wenig bekannte Arten der paläarktischen Neuropteroiden. Bulletin International de l'Academie des Sciences de Bohême (Science, Mathematics, Nature) (Bull. Int. Acad. Sci. Bohême (Sci. Math. Nat.)) 7:1-14","Consiglio 1957","2013-07-20T16:40:00"
1155271,1155271,1155269,"Tyrrhenoleuctra tangerina","(Navás, 1922)","species","valid",,"Navás. 1922. Insectos de la excursión de D. ASCENSI CODINA a Marruecos, 1921. Plecópteros. Publ. Junta Cièn. Nat. Barcelona 4(4):119-127","Aubert 1960","2013-07-20T16:40:00"
1155272,1155272,1155269,"Tyrrhenoleuctra zavattarii","(Consiglio, 1956)","species","valid",,"Consiglio. 1956. Note sul genere Strobliella Klapalek (Plecoptera). Memorie della Societa Entomologica Italiana (Mem. Soc. Entomol. Ital.) 35:85-91","Angelier 1958","2013-07-20T16:40:00"
1155273,1155269,1154825,"Strobliella","Klapálek, 1901","genus","junior synonym",,"Klapálek. 1901. O nový a málo známých druzích palaearktických Neuropteroid. Rozpravy Ceské akademie ved a umení. Trída II. (Mathematicko-prírodovedecká) (Rozpr. Ceské. Akad.) 2 10(21):1-19","praeocc.","2013-07-20T16:40:00"
1155274,1155274,1155269,"Tyrrhenoleuctra antoninoi","Fochetti & Tierno de Figueroa, 2009","species","valid",,"Fochetti & Tierno de Figueroa. 2009. A new species of Leuctridae discovered by means of molecular and biochemical approaches: Tyrrhenoleuctra antoninoi n. sp. (Insecta: Plecoptera)   . Zootaxa 2112:41-46",,"2013-07-20T16:40:00"
1155275,1155275,1154825,"Zealeuctra","Ricker, 1952","genus","valid",,"Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:1-200",,"2013-07-20T16:40:00"
1155276,1155276,1155275,"Zealeuctra claasseni","(Frison, 1929)","species","valid",,"Frison. 1929. Fall and winter stoneflies, or Plecoptera, of Illinois. Illinois Natural History Survey Bulletin (Ill.Nat.Hist.Surv.Bull.) 18(2):345-409","Ricker 1952","2013-07-20T16:40:00"
1155277,1155277,1155275,"Zealeuctra stewarti","Kondratieff & Zuellig, 2004","species","valid",,"Kondratieff & Zuellig. 2004. A new species of Zealeuctra Ricker (Plecoptera: Leuctridae) and confirmation of Hydroperla fugitans (Needham and Claassen) (Plecoptera: Perlodidae) from Texas. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 106(4):840-843",,"2013-07-20T16:40:00"
1155278,1155278,1155275,"Zealeuctra cherokee","Stark & Stewart, 1973","species","valid",,"Stark & Stewart. 1973. New species and descriptions of stoneflies (Plecoptera) from Oklahoma. Entomological News (Ent. News) 84(6):192-197",,"2013-07-20T16:40:00"
1155279,1155279,1155275,"Zealeuctra talladega","Grubbs, 2005","species","valid",,"Grubbs. 2005. Zealeuctra talladega, a new species of Leuctridae (Plecoptera) from Alabama, U.S.A.  . Illiesia: International Journal of Stonefly Research (Illiesia) 1(6):40-42",,"2013-07-20T16:40:00"
1155280,1155280,1155275,"Zealeuctra arnoldi","Ricker & Ross, 1969","species","valid",,"Ricker & Ross. 1969. The genus Zealeuctra and its position in the family Leuctridae (Plecoptera, Insecta). Canadian Journal of Zoology (Can. J. Zool.) 47(6):1113-1127",,"2013-07-20T16:40:00"
1155281,1155281,1155275,"Zealeuctra fraxina","Ricker & Ross, 1969","species","valid",,"Ricker & Ross. 1969. The genus Zealeuctra and its position in the family Leuctridae (Plecoptera, Insecta). Canadian Journal of Zoology (Can. J. Zool.) 47(6):1113-1127",,"2013-09-16T08:41:00"
1155282,1155282,1155275,"Zealeuctra hitei","Ricker & Ross, 1969","species","valid",,"Ricker & Ross. 1969. The genus Zealeuctra and its position in the family Leuctridae (Plecoptera, Insecta). Canadian Journal of Zoology (Can. J. Zool.) 47(6):1113-1127",,"2013-07-20T16:40:00"
1155283,1155283,1155275,"Zealeuctra narfi","Ricker & Ross, 1969","species","valid",,"Ricker & Ross. 1969. The genus Zealeuctra and its position in the family Leuctridae (Plecoptera, Insecta). Canadian Journal of Zoology (Can. J. Zool.) 47(6):1113-1127",,"2013-07-20T16:40:00"
1155284,1155284,1155275,"Zealeuctra wachita","Ricker & Ross, 1969","species","valid",,"Ricker & Ross. 1969. The genus Zealeuctra and its position in the family Leuctridae (Plecoptera, Insecta). Canadian Journal of Zoology (Can. J. Zool.) 47(6):1113-1127",,"2013-07-20T16:40:00"
1155285,1155285,1155275,"Zealeuctra warreni","Ricker & Ross, 1969","species","valid",,"Ricker & Ross. 1969. The genus Zealeuctra and its position in the family Leuctridae (Plecoptera, Insecta). Canadian Journal of Zoology (Can. J. Zool.) 47(6):1113-1127",,"2013-07-20T16:40:00"
1155286,1155286,1153341,"Taeniopterygidae","Klapálek, 1905","family","valid",,"Klapálek. 1905. Conspectus Plecopterorum Bohemiae. Casopis Ceskoslovenské Spolecnosti Entomologické (Cas. ces. Spol. ent.) 2:27-32",,"2013-07-20T17:57:00"
1155287,1155287,1155286,"Gurvanopteryx","Sinitshenkova, 1986","genus","valid",,"Sinitshenkova. 1986. In Rasnitsyn. Stoneflies. Perlida (Plecoptera). Trudy Sovmestnoy Sovetsko_mongolskoy Paleontol. Expeditsii, Nauka, Moscow 28:169-171",,"2013-07-20T16:40:00"
1155288,1155288,1155287,"Gurvanopteryx effeta","Sinitshenkova, 1986","species","valid",,"Sinitshenkova. 1986. In Rasnitsyn. Stoneflies. Perlida (Plecoptera). Trudy Sovmestnoy Sovetsko_mongolskoy Paleontol. Expeditsii, Nauka, Moscow 28:169-171","type species","2013-07-20T16:40:00"
1155289,1155289,1155287,"Gurvanopteryx impleta","Sinitshenkova, 1986","species","valid",,"Sinitshenkova. 1986. In Rasnitsyn. Stoneflies. Perlida (Plecoptera). Trudy Sovmestnoy Sovetsko_mongolskoy Paleontol. Expeditsii, Nauka, Moscow 28:169-171",,"2013-07-20T16:40:00"
1155290,1155290,1155286,"Positopteryx","Sinitshenkova, 1987","genus","valid",,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:1-144",,"2013-07-20T16:40:00"
1155291,1155291,1155290,"Positopteryx dubia","Sinitshenkova, 1987","species","valid",,"Sinitshenkova. 1987. Istoricheskoe razvitie vesnyanok [Historical development of stoneflies.]. Trudy Paleontologicheskogo Instituta Akedemii Nauk SSSR (Tr.Pal.Inst.Ak. Nauk SSSR) 221:1-144",,"2013-07-20T16:40:00"
1155292,1155292,1155286,"Jurataenionema","Liu & Ren, 2007","genus","valid",,"Liu & Ren. 2007. In Liu, Ren, Sinitshenkova & Shih. The oldest known record of Taeniopterygidae in the Middle Jurassic of Daohugou, Inner Mongolia, China (Insecta: Plecoptera). Zootaxa 1521",,"2013-07-20T16:40:00"
1155293,1155293,1155292,"Jurataenionema inornatus","Liu & Ren, 2007","species","valid",,"Liu & Ren. 2007. In Liu, Ren, Sinitshenkova & Shih. The oldest known record of Taeniopterygidae in the Middle Jurassic of Daohugou, Inner Mongolia, China (Insecta: Plecoptera). Zootaxa 1521",,"2013-07-20T16:40:00"
1155294,1155294,1155292,"Jurataenionema stigmaeus","Liu & Ren, 2007","species","valid",,"Liu & Ren. 2007. In Liu, Ren, Sinitshenkova & Shih. The oldest known record of Taeniopterygidae in the Middle Jurassic of Daohugou, Inner Mongolia, China (Insecta: Plecoptera). Zootaxa 1521",,"2013-07-20T16:40:00"
1155295,1155295,1155286,"Protaenionema","Liu & Shih, 2007","genus","valid",,"Liu & Shih. 2007. In Liu, Ren, Sinitshenkova & Shih. The oldest known record of Taeniopterygidae in the Middle Jurassic of Daohugou, Inner Mongolia, China (Insecta: Plecoptera). Zootaxa 1521",,"2013-07-20T16:40:00"
1155296,1155296,1155295,"Protaenionema fuscalatus","Liu & Shih, 2007","species","valid",,"Liu & Shih. 2007. In Liu, Ren, Sinitshenkova & Shih. The oldest known record of Taeniopterygidae in the Middle Jurassic of Daohugou, Inner Mongolia, China (Insecta: Plecoptera). Zootaxa 1521",,"2013-07-20T16:40:00"
1155297,1155297,1155286,"Mengitaenioptera","Liu & Ren, 2008","genus","valid",,"Liu & Ren. 2008. Two new Jurassic stoneflies (Insecta: Plecoptera) from Daohugou, Inner Mongolia, China. Progress in Natural Science 18(8):1039-1042",,"2013-07-20T16:40:00"
